"DONOR","RECIPIENT","SECTOR","FLOW","CHANNEL","AMOUNTTYPE","FLOWTYPE","AIDTYPE","YEAR","Donor Name","Donor Agency","OECD ID","Donor Project ID","Recipient Name","Region","Income Group","Channel of Delivery Code","Channel of Delivery Name","Category Code","Category Name","FinanceType Code","FinanceType Name","BiMulti Code","Type of Aid Code","Type of Aid Name","Short Description","Project title","Purpose Code","Purpose Name","Sector","Long Description","SDG Focus","Gender equality","Environment","PDGG","Trade Development","RMNCH","DRR","Nutrition","Disability","Biodiversity","Climate Mitigation","Climate Adaptation","Desertification","Amount","Amount Type","Amount Tied USD million","Amount Untied USD million","Amount Partially Untied USD million","Nature of Submission","Value"
"5","229","12220","11","20000","A","115","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018005692","201830801","Cameroon","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","BASIC HEALTH SERVICES AND HEALTH EDUCATION IN RURAL AREAS OF YAGOUA, CAMEROON","Basic health services and health education in rural areas of Yagoua, Cameroon","12220","Basic health care","I.2.b. Basic Health","Basic health services and health education in rural areas of Yagoua, Cameroon","","1","0","0","","1","","","","0","0","0","0",".358787","Current Prices (USD millions)",".000000",".358800","","1","0.358787"
"5","229","12220","11","20000","A","115","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018006418","201876101","Cameroon","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","CAPACITY BUILDING PROGRAMME IN PSYCHOSOCIAL SUPPORT TO VICTIMS OF THE ANGLOPHONE CRISIS","Capacity building programme in psychosocial support to victims of the Anglophone crisis","12220","Basic health care","I.2.b. Basic Health","Trauma Centre Cameroon trains pastors from the partner churches Presbyterian Church in Cameroon and Cameroon Baptist Convention through multiple trainings on traumatization in order to allow pastors to better address the numerous traumatized people while at the same time reducing the danger of their own secondary traumatization.","","1","0","0","","0","","","","0","0","0","0",".236044","Current Prices (USD millions)",".000000",".236000","","1","0.236044"
"5","229","12220","11","20000","A","115","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018005683","201830710","Cameroon","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","BASIC HEALTH SERVICES AND HEALTH EDUCATION IN RURAL CAMEROON","Basic health services and health education in rural Cameroon","12220","Basic health care","I.2.b. Basic Health","Basic health services and health education in rural Cameroon","","2","0","1","","1","","","","0","0","0","0",".303316","Current Prices (USD millions)",".000000",".303300","","1","0.303316"
"5","229","15153","11","20000","A","115","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018006201","201873892","Cameroon","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PEACE JOURNALISM AND CONFLICT TRANSFORMATION","Peace Journalism and conflict transformation","15153","Media and free flow of information","I.5.a. Government & Civil Society-general","The project aims at establishing peace journalism as an alternative to conventional journalism. It strengthens the Community-Media-Network, trains journalists and supports the community-media archive. In addition, the project strengthens civil society representatives in their commitment to conflict transformation.","","0","0","2","","0","","","","0","0","0","0",".165231","Current Prices (USD millions)",".000000",".165200","","1","0.165231"
"5","229","15170","11","20000","A","115","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018005685","201830736","Cameroon","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","SOCIO-ECONOMIC EMPOWERMENT OF YOUNG WOMEN IN NORTH CAMEROON","Socio-economic empowerment of young women in North Cameroon","15170","Women's rights organisations and movements, and government institutions","I.5.a. Government & Civil Society-general","Socio-economic empowerment of young women in North Cameroon","","2","0","2","","0","","","","0","0","0","0",".185294","Current Prices (USD millions)",".000000",".185300","","1","0.185294"
"5","229","15170","11","20000","A","115","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018005934","201833227","Cameroon","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","REDUCING SOCIAL DISCRIMINATION OF GIRLS IN NORTHERN CAMEROON","Reducing social discrimination of girls in Northern Cameroon","15170","Women's rights organisations and movements, and government institutions","I.5.a. Government & Civil Society-general","Reducing social discrimination of girls in Northern Cameroon","","2","0","2","","0","","","","0","0","0","0",".465006","Current Prices (USD millions)",".000000",".465000","","1","0.465006"
"5","218","11330","11","20000","A","115","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018005812","201832005","South Africa","South of Sahara","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","SUPPORTING YOUTH TRAINING IN THE DIOCESE OF ALIWAL, SOUTH AFRICA","Supporting youth training in the diocese of Aliwal, South Africa","11330","Vocational training","I.1.c. Secondary Education","Supporting youth training in the diocese of Aliwal, South Africa","","0","0","1","","0","","","","0","0","0","0",".371769","Current Prices (USD millions)",".000000",".371800","","1","0.371769"
"5","218","15150","11","20000","A","115","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018005679","201830678","South Africa","South of Sahara","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","CAPACITY-BUILDING FOR SELF-HELP GROUPS IN EASTERN CAPE","Capacity-Building for self-help groups in Eastern Cape","15150","Democratic participation and civil society","I.5.a. Government & Civil Society-general","Capacity-Building for self-help groups in Eastern Cape","","1","0","2","","0","","","","0","0","0","0",".346985","Current Prices (USD millions)",".000000",".347000","","1","0.346985"
"5","218","15150","11","20000","A","115","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018006179","201873678","South Africa","South of Sahara","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","CONSOLIDATING PEOPLE'S POWER!","Consolidating People's Power!","15150","Democratic participation and civil society","I.5.a. Government & Civil Society-general","Consolidating People's Power!","","1","0","2","","0","","","","1","0","1","0","1.239230","Current Prices (USD millions)",".000000","1.239200","","1","1.23923"
"5","218","15150","11","20000","A","115","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018005646","201830348","South Africa","South of Sahara","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","AWARENESS RAISING AND ADVOCACY FOR POLITICAL DECISION MAKERS IN SOUTH AFRICA","Awareness Raising and Advocacy for political decision makers in South Africa","15150","Democratic participation and civil society","I.5.a. Government & Civil Society-general","Awareness Raising and Advocacy for political decision makers in South Africa","","1","0","2","","0","","","","0","0","0","0",".448483","Current Prices (USD millions)",".000000",".448500","","1","0.448483"
"5","218","15150","11","20000","A","115","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018005874","201832625","South Africa","South of Sahara","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","STRENGTHENING JUSTICE AND PEACE ACTIVITIES TO REDUCE SOCIAL AND ECONOMIC INJUSTICE IN SOUTH AFRICA","Strengthening justice and peace activities to reduce social and economic injustice in South Africa","15150","Democratic participation and civil society","I.5.a. Government & Civil Society-general","Strengthening justice and peace activities to reduce social and economic injustice in South Africa","","1","0","2","","0","","","","0","0","0","0",".573587","Current Prices (USD millions)",".000000",".573600","","1","0.573587"
"5","218","15150","11","20000","A","115","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018006216","201874049","South Africa","South of Sahara","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","BUILDING THE FUTURE IN THE PRESENT, TOWARDS A WAGE-LED LOW CARBON DEVELOPMENT PATH","Building the future in the present, towards a wage-led low carbon development path","15150","Democratic participation and civil society","I.5.a. Government & Civil Society-general","Through a holistic and multi-layered approach, the project facilitates movement building for a transition to wage-led low carbon development path. This includes working with communities, research for well founded critical analyses and alternatives, networking and policy and advocacy work at both local, national and regional levels.","","2","2","2","","0","","","","0","0","0","0",".973681","Current Prices (USD millions)",".000000",".973700","","1","0.973681"
"5","218","15150","11","20000","A","115","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018005728","201831163","South Africa","South of Sahara","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","LEGAL ASSISTANCE FOR THE IMPROVEMENT OF HOUSING AND LIVING CONDITIONS FOR INHABITANTS OF INFORMAL URBAN SETTLEMENTS IN SOUTH AFRICA","Legal assistance for the improvement of housing and living conditions for inhabitants of informal urban settlements in South Africa","15150","Democratic participation and civil society","I.5.a. Government & Civil Society-general","Legal assistance for the improvement of housing and living conditions for inhabitants of informal urban settlements in South Africa","","1","0","2","","0","","","","0","0","0","0",".441402","Current Prices (USD millions)",".000000",".441400","","1","0.441402"
"5","218","15160","11","20000","A","115","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018006191","201873793","South Africa","South of Sahara","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","WOMEN BUILDING POWER - ENERGY AND CLIMATE JUSTICE CAMPAIGN","Women Building Power - Energy and Climate Justice Campaign","15160","Human rights","I.5.a. Government & Civil Society-general","Through networking and capacity builiding events at the local level, the project raises awareness amongst and empowers women affected by mining activities. It enables local groups and community to stand up for their rights and to develop alternatives to an energy system and economy driven by exractives. The local engagement is brought into national and international advocacy work.","","2","2","2","","0","","","","0","1","0","0",".531099","Current Prices (USD millions)",".000000",".531100","","1","0.531099"
"5","64","31191","11","50000","A","115","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018007088","201806009_0461_31191","Bosnia and Herzegovina","Europe","UMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","STRENGTHENING FEMALE AGRICULTURAL ENTREPRENEURS IN RURAL BOSNIA AND HERZEGOVINA","Strengthening female agricultural entrepreneurs in rural Bosnia and Herzegovina","31191","Agricultural services","III.1.a. Agriculture","Strengthening female agricultural entrepreneurs in rural Bosnia and Herzegovina","","2","0","1","0","0","","","","0","0","0","0",".193077","Current Prices (USD millions)",".000000",".193100","","8","0.193077"
"5","136","15160","11","50000","A","115","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018007092","201806009_1061_15160","Morocco","North of Sahara","LMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","EMPOWERMENT OF MIGRANTS IN MAROCCO","Empowerment of migrants in Marocco","15160","Human rights","I.5.a. Government & Civil Society-general","Empowerment of migrants in Marocco","","2","0","2","","0","","","","0","0","0","0",".321020","Current Prices (USD millions)",".000000",".321000","","1","0.32102"
"5","229","31150","11","50000","A","115","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018007132","201806009_1572_31150","Cameroon","South of Sahara","LMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","SUSTAINABLE ECONOMIC DEVELOPMENT AS WELL AS IMPROVING EDUCATION IN RURAL AREA IN CAMEROON","Sustainable economic development as well as improving education in rural area in Cameroon","31150","Agricultural inputs","III.1.a. Agriculture","Sustainable economic development as well as improving education in rural area in Cameroon","","1","0","0","0","0","","","","0","0","0","0",".187101","Current Prices (USD millions)",".000000",".187100","","1","0.187101"
"5","248","16010","11","20000","A","115","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018006497","201876952","Kenya","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","INSTITUTIONALISATION OF PSYCHOSOCIALCOUNSELLING WITHIN TARGET GOVERNMENT AGENCIES AND SELECTED COMMUNITIES IN KENYA, CONTINUED","Institutionalisation of psychosocialcounselling within target government agencies and selected communities in Kenya, continued","16010","Social Protection","I.6. Other Social Infrastructure & Services","The aim is to enhance the implementation of psychosocial support services within target governmental agencies, non-governmental agencies and selected communities to improve the services offered to Kenyan citizens, including improved counselling for traumatised communities.","","1","0","0","","0","","","","0","0","0","0",".861560","Current Prices (USD millions)",".000000",".861600","","1","0.86156"
"5","248","16010","11","20000","A","115","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018006479","201876739","Kenya","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","MULTI-PURPOSE BLOCK DEVELOPMENT","Multi-Purpose Block Development","16010","Social Protection","I.6. Other Social Infrastructure & Services","Construction of a multi purpose block for complement the mobile work with vulnarable children and youth.","","1","0","1","","0","","","","0","0","0","0",".212440","Current Prices (USD millions)",".000000",".212400","","1","0.21244"
"5","248","16010","11","20000","A","115","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018006256","201874445","Kenya","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","SUSTAINABLE AGRICULTURE FOR FOOD SECURITY AND CRIME PREVENTION PROGRAMME","Sustainable Agriculture for Food Security and Crime Prevention Programme","16010","Social Protection","I.6. Other Social Infrastructure & Services","The project aims to contribute to improved livelihoods and income generation as a means of crime prevention among communities in four counties in Kenya.","","1","1","0","","0","","","","0","0","0","0",".354066","Current Prices (USD millions)",".000000",".354100","","1","0.354066"
"5","248","16010","11","20000","A","115","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018006220","201874080","Kenya","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","MOBILE YOUTH WORK AND CHILD POLICY ADVOCACY","Mobile Youth Work and Child Policy Advocacy","16010","Social Protection","I.6. Other Social Infrastructure & Services","Progressive realization of Children's right  and direct support for streetchildren as well as vulnerable Children and youth.","","1","0","1","","0","","","","0","0","0","0",".212440","Current Prices (USD millions)",".000000",".212400","","1","0.21244"
"5","251","12220","11","20000","A","115","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018005693","201830819","Liberia","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","IMPROVING THE ACCESS TO HEALTH SERVICES WITHIN THE ARCHDIOCESE OF MONROVIA","Improving the access to health services within the Archdiocese of Monrovia","12220","Basic health care","I.2.b. Basic Health","Improving the access to health services within the Archdiocese of Monrovia","","1","0","0","","1","","","","0","0","0","0",".247846","Current Prices (USD millions)",".000000",".247800","","1","0.247846"
"5","253","15150","11","20000","A","115","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018005972","201833623","Malawi","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","STRENGTHENING CIVIC ENGAGEMENT FOR PEACE AND SOCIAL JUSTICE IN MALAWI","Strengthening civic engagement for peace and social justice in Malawi","15150","Democratic participation and civil society","I.5.a. Government & Civil Society-general","Strengthening civic engagement for peace and social justice in Malawi","","1","0","2","","0","","","","0","0","0","0",".302136","Current Prices (USD millions)",".000000",".302100","","1","0.302136"
"5","253","15150","11","20000","A","115","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018006033","201839125","Malawi","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","SENSITIZATION FOR PEACEFUL AND JUST ELECTION IN MALAWI","Sensitization for peaceful and just election in Malawi","15150","Democratic participation and civil society","I.5.a. Government & Civil Society-general","Sensitization for peaceful and just election in Malawi","","1","0","2","","0","","","","0","0","0","0",".192376","Current Prices (USD millions)",".000000",".192400","","1","0.192376"
"5","253","15170","11","20000","A","115","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018006456","201876507","Malawi","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","STRENGTHENING WOMEN'S POLITICAL PARTICIPATION AND DECISION-MAKING POWER","Strengthening Women's Political Participation and Decision-Making Power","15170","Women's rights organisations and movements, and government institutions","I.5.a. Government & Civil Society-general","Contribution to ensure women's participation and equal opportunities for leadership at all levels of decision-making in political, economic, and public life.","","2","0","2","","0","","","","0","0","0","0",".298596","Current Prices (USD millions)",".000000",".298600","","1","0.298596"
"5","253","15170","11","20000","A","115","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018005644","201830322","Malawi","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PROMOTION OF GENDER EQUALITY AND FIGHT AGAINST GENDER BASED VIOLENCE IN RURAL MALAWI","Promotion of gender equality and fight against gender based violence in rural Malawi","15170","Women's rights organisations and movements, and government institutions","I.5.a. Government & Civil Society-general","Promotion of gender equality and fight against gender based violence in rural Malawi","","2","0","1","","0","","","","0","0","0","0",".125103","Current Prices (USD millions)",".000000",".125100","","1","0.125103"
"5","253","15170","11","20000","A","115","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018006455","201876499","Malawi","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","EMPOWERING RURAL WOMEN'S GROUPS TO DEMAND IMPLEMENTAION OF SOCIAL POLICIES AT LOCAL AND NATIONAL LEVELS, CONTINUATION","Empowering rural women's groups to demand implementaion of social policies at local and national levels, continuation","15170","Women's rights organisations and movements, and government institutions","I.5.a. Government & Civil Society-general","Communities especially rural women's groups actively lobby and advocate for implementation of social policies at local level based on identified community needs in Zomba, Salima and Lilongwe districts.","","2","0","2","","0","","","","0","0","0","0",".407176","Current Prices (USD millions)",".000000",".407200","","1","0.407176"
"5","259","15130","11","20000","A","115","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018006214","201874023","Mozambique","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","IMPROVING HUMAN RIGHTS THROUGH FOLLOW-UP RECOMANDATIONS IN MOZAMBIQUE","Improving Human Rights through Follow-up Recomandations in Mozambique","15130","Legal and judicial development","I.5.a. Government & Civil Society-general","Improving Human Rights through Follow-up Recomandations in Mozambique","","1","1","2","","0","","","","0","0","0","0",".590110","Current Prices (USD millions)",".000000",".590100","","1","0.59011"
