"DONOR","RECIPIENT","SECTOR","FLOW","CHANNEL","AMOUNTTYPE","FLOWTYPE","AIDTYPE","YEAR","Donor Name","Donor Agency","OECD ID","Donor Project ID","Recipient Name","Region","Income Group","Channel of Delivery Code","Channel of Delivery Name","Category Code","Category Name","FinanceType Code","FinanceType Name","BiMulti Code","Type of Aid Code","Type of Aid Name","Short Description","Project title","Purpose Code","Purpose Name","Sector","Long Description","SDG Focus","Gender equality","Environment","PDGG","Trade Development","RMNCH","DRR","Nutrition","Disability","Biodiversity","Climate Mitigation","Climate Adaptation","Desertification","Amount","Amount Type","Amount Tied USD million","Amount Untied USD million","Amount Partially Untied USD million","Nature of Submission","Value"
"5","71","11220","11","20000","A","115","B01","2019","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019007175","201933134","Albania","Europe","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","RECONSTRUCTION AND EXTENSION OF A PRIMARY AND SECONDARY SCHOOL IN TIRANA, ALBANIA","Reconstruction and extension of a primary and secondary school in Tirana, Albania","11220","Primary education","I.1.b. Basic Education","Reconstruction and extension of a primary and secondary school in Tirana, Albania","","1","0","1","","0","","","","0","0","0","0","1.070189","Current Prices (USD millions)",".000000","1.070200","","1","1.070189"
"5","89","11330","11","20000","A","115","B01","2019","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019007267","201939032","Europe, regional","Europe","Part I unallocated by income","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","STRENGTHENING THE EMPLOYMENT CAPACITIES OF YOUNG MARGINALISED PEOPLE IN ALBANIA, BOSNIA-HERZEGOVINA, KOSOVO AND SERBIA","Strengthening the employment capacities of young marginalised people in Albania, Bosnia-Herzegovina, Kosovo and Serbia","11330","Vocational training","I.1.c. Secondary Education","Strengthening the employment capacities of young marginalised people in Albania, Bosnia-Herzegovina, Kosovo and Serbia","","1","0","1","","0","","","","0","0","0","0","1.432889","Current Prices (USD millions)",".000000","1.432900","","1","1.432889"
"5","89","15150","11","20000","A","115","B01","2019","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019006783","201928084","Europe, regional","Europe","Part I unallocated by income","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PROMOTION OF DEMOCRACY, RULE OF LAW, PLURALISM AND MARKET ECONOMY IN SOUTHEAST AND EAST EUROPE (ONLY IN DEVELOPING COUNTRIES)","Promotion of Democracy, Rule of Law, Pluralism and Market Economy in Southeast and East Europe (only in developing countries)","15150","Democratic participation and civil society","I.5.a. Government & Civil Society-general","Cornerstones of the project work of the regional project for Southeast and East Europe (only in developing countries) of the Foundation for Freedom are the human and civil rights in a functioning constitutional state, the acceptance of pluralistic structures and the protection of the right to property and the promotion of private sector activities in the framework of a market economy. The objective is to move towards open civil societies, which - as formulated by the Development Policy Report of the Federal Government - give people the possibility to live 'a life of freedom, peace and self-reliance'.","","1","1","2","","0","","","","0","0","0","0","9.613792","Current Prices (USD millions)",".000000","9.613800","","1","9.613792"
"5","142","11230","11","20000","A","115","B01","2019","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019007182","201933217","Egypt","North of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","SOCIAL INTEGRATION OF REFUGEE CHILDREN AND YOUNG PEOPLE IN THE POVERTY DISTRICT OF EL HAGANAH IN CAIRO AND IN MARSA MATROUH","Social integration of refugee children and young people in the poverty district of El Haganah in Cairo and in Marsa Matrouh","11230","Basic life skills for adults","I.1.b. Basic Education","Social integration of refugee children and young people in the poverty district of El Haganah in Cairo and in Marsa Matrouh","","1","0","0","","0","","","","0","0","0","0",".170156","Current Prices (USD millions)",".000000",".170200","","1","0.170156"
"5","55","25010","11","20000","A","115","B01","2019","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019003337","201510270","Tnrkiye","Europe","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","GERMAN-TURKISH PARTNERSHIP FOR SKILLS DEVELOPMENT","German-Turkish Partnership for Skills Development","25010","Business policy and administration","II.5. Business & Other Services","Syrian refugees and disadvantaged turkish groups have vocational and entrepreneurial skills for the reconstruction of the Syrian economy, and integration into the Turkish labor market.","","0","0","0","2","0","","","","0","0","0","0","13.086309","Current Prices (USD millions)",".000000","13.086300","","3","13.086309"
"5","55","25010","11","20000","A","115","B01","2019","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019006631","201910058","Tnrkiye","Europe","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","FINANCIAL INKLUSION FOR REFUGEES AND HOST COMMUNITIES IN TURKEY","Financial inklusion for refugees and host communities in Turkey","25010","Business policy and administration","II.5. Business & Other Services","Improving living conditions and strengthening the financial inclusion of refugees and the economically disadvantaged indigenous people in selected communities of Turkey, who receive refugees, through the promotion of financial education.","","0","0","0","2","0","","","","0","0","0","0","2.444867","Current Prices (USD millions)",".000000","2.444900","","1","2.444867"
"5","85","16050","11","20000","A","115","B01","2019","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019007027","201931625","Ukraine","Europe","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PSYCHOSOCIAL ASSISTANCE AND REHABILITATION OF WAR VICTIMS IN THE UKRAINE","Psychosocial assistance and rehabilitation of war victims in the Ukraine","16050","Multisector aid for basic social services","I.6. Other Social Infrastructure & Services","Psychosocial assistance and rehabilitation of war victims in the Ukraine","","1","0","1","","0","","","","0","0","0","0",".251875","Current Prices (USD millions)",".000000",".251900","","1","0.251875"
"5","89","32120","11","20000","A","115","B01","2019","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019006635","201910116","Europe, regional","Europe","Part I unallocated by income","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","CHAMBER AND ASSOC. PARTNERSHIP PROJECT BETW. THE GERM. CHAMBER OF COMMERCE AND INDUSTRY (DIHK) AND CHAMBERS IN WESTERN BALKAN COUNTRIES (WB 6 COUNTR.)","Chamber and Assoc. Partnership Project betw. the Germ. Chamber of Commerce and Industry (DIHK) and Chambers in western Balkan countries (WB 6 Countr.)","32120","Industrial development","III.2.a. Industry","Improving the framework conditions and networking of companies in the WB 6 countries","","0","0","1","2","0","","","","0","0","0","0","1.029889","Current Prices (USD millions)",".000000","1.029900","","1","1.029889"
"5","139","33210","11","20000","A","115","B01","2019","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019006633","201910090","Tunisia","North of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","CHAMBER AND ASSOCIATION PARTNERSHIP PROJECT BETWEEN THE GERMAN TRAVEL ASSOCIATION AND THE FEDERATION TUNISIA OF AGENCES DE VOYAGE ET DE TOURISME","Chamber and Association Partnership Project between the German Travel Association and the Federation Tunisia of Agences de Voyage et de Tourisme","33210","Tourism policy and administrative management","III.3.b. Tourism","Strengthen the competitiveness of suppliers and intermediaries of sustainable tourist products in Tunisia.","","0","2","1","2","0","","","","0","0","0","0",".919064","Current Prices (USD millions)",".000000",".919100","","1","0.919064"
"5","136","25010","11","20000","A","115","B01","2019","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019003686","201610179","Morocco","North of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","VOCATIONAL TRAINING PARTNERSHIP BFZ GGMBH AND VOCATIONAL EDUCATION AND TRAINING CENTRES IN MAROKKO","Vocational Training Partnership bfz gGmbH and Vocational Education and Training Centres in Marokko","25010","Business policy and administration","II.5. Business & Other Services","By improving the quality of vocational training and the introduction of instruments that facilitate the transition from school to vocational training or vocational training and the working world, the employability of trainees is improved in the three training centers.","","0","0","0","2","0","","","","0","0","0","0",".973917","Current Prices (USD millions)",".000000",".973900","","3","0.973917"
"5","227","25010","11","20000","A","115","B01","2019","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019003694","201610252","Botswana","South of Sahara","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","VOCATIONAL TRAINING PARTNERSHIP GERMAN MECHANICAL ENGINEERING INDUSTRY ASSOCIATION AND ORAPA TRAINING CENTRE AND BOTSWANA CHAMBER OF MINES IN BOTSWANA","Vocational Training Partnership German Mechanical Engineering Industry Association and Orapa Training Centre and Botswana Chamber of Mines in Botswana","25010","Business policy and administration","II.5. Business & Other Services","Co-operation with the OTC as a 'Centre of Excellence' for a practice-oriented and needs-oriented vocational education and training program, the Botswana Chamber of Mines is committed to the increased commitment of the private sector to vocational education and training and supports the further spread of the dual approach in Botswana.","","0","0","0","2","0","","","","0","0","0","0",".951528","Current Prices (USD millions)",".000000",".951500","","3","0.951528"
"5","229","15150","11","20000","A","115","B01","2019","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019007195","201933365","Cameroon","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PROMOTING HUMAN RIGHTS AND GOOD GOVERNANCE IN GREATER YAOUNDE","Promoting human rights and good governance in Greater Yaounde","15150","Democratic participation and civil society","I.5.a. Government & Civil Society-general","Promoting human rights and good governance in Greater Yaounde","","1","0","2","","0","","","","0","0","0","0",".352625","Current Prices (USD millions)",".000000",".352600","","1","0.352625"
"5","229","15150","11","20000","A","115","B01","2019","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019007194","201933357","Cameroon","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","STRENGTHENING LOCAL CIVIC PARTICIPATION AGAINST NEGATIVE EFFECTS OF INTERNATIONAL INVESTMENTS IN CAMEROON","Strengthening local civic participation against negative effects of international investments in Cameroon","15150","Democratic participation and civil society","I.5.a. Government & Civil Society-general","Strengthening local civic participation against negative effects of international investments in Cameroon","","1","2","2","","0","","","","1","0","0","0",".311206","Current Prices (USD millions)",".000000",".311200","","1","0.311206"
"5","229","31120","11","20000","A","115","B01","2019","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019007062","201931989","Cameroon","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PROMOTION OF SUSTAINABLE AGRICULTURE FOR SMALL FARMER GROUPS IN THE NKONGSAMBA DIOCESE","Promotion of sustainable agriculture for small farmer groups in the Nkongsamba diocese","31120","Agricultural development","III.1.a. Agriculture","Promotion of sustainable agriculture for small farmer groups in the Nkongsamba diocese","","1","1","1","0","0","","","","1","0","1","1",".282100","Current Prices (USD millions)",".000000",".282100","","1","0.2821"
"5","645","12261","11","50000","A","115","B01","2019","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019008671","201906015_3362_12261","India","South & Central Asia","LMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","STRENGTHENING COMMUNITY STRUCTURES AND PARTICIPATION OF CIVIL SOCIETY TO PROMOTE INCLUSIVE, SUSTAINABLE AND CHILD-FRIENDLY CITIES (SDG 11)","Strengthening community structures and participation of civil society to promote inclusive, sustainable and child-friendly cities (SDG 11)","12261","Health education","I.2.b. Basic Health","Strengthening community structures and participation of civil society to promote inclusive, sustainable, child-friendly cities (SDG 11) in the Slums of Mumbai and Bhopal","","1","1","1","","0","","","","0","0","0","0",".490862","Current Prices (USD millions)",".000000",".490900","","1","0.490862"
"5","85","11110","11","20000","A","115","B01","2019","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019007026","201931617","Ukraine","Europe","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","AMPLIFYING YOUNG SOCIAL ENTREPRENEURSHIP AND LEADERSHIP IN THE UKRAINE","Amplifying young social entrepreneurship and leadership in the Ukraine","11110","Education policy and administrative management","I.1.a. Education, Level Unspecified","Amplifying young social entrepreneurship and leadership in the Ukraine","","1","1","2","","0","","","","0","0","0","0",".349267","Current Prices (USD millions)",".000000",".349300","","1","0.349267"
"5","85","25010","11","20000","A","115","B01","2019","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019003672","201610013","Ukraine","Europe","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PARTNERSHIP PROJECT BETWEEN ASSOCIATION OF GERMAN CHAMBERS OF COMMERCE AND INDUSTRY AND UKRAINIAN CHAMBERS OF COMMERCE AND INDUSTRY","Partnership Project between Association of German Chambers of Commerce and Industry and Ukrainian Chambers of Commerce and Industry","25010","Business policy and administration","II.5. Business & Other Services","Ukrainian SMEs benefit from the improved services offered by participating in the project chambers and a starched Chamber Network","","0","0","0","2","0","","","","0","0","0","0",".330236","Current Prices (USD millions)",".000000",".330200","","3","0.330236"
"5","85","25010","11","20000","A","115","B01","2019","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019003674","201610039","Ukraine","Europe","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","VOCATIONAL TRAINING PARTNERSHIP BETWEEN BBW AND VET CENTRES IN THE UKRAINE","Vocational Training Partnership between bbw and VET Centres in the Ukraine","25010","Business policy and administration","II.5. Business & Other Services","The introduction of need-based innovative training content increases the professional qualifications of Ukrainian specialists in selected occupations in two pilot regions (Lviv-Volyn).","","0","0","0","2","0","","","","0","0","0","0",".274264","Current Prices (USD millions)",".000000",".274300","","3","0.274264"
"5","85","25010","11","20000","A","115","B01","2019","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019004474","201710060","Ukraine","Europe","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PARTNERSHIP PROJECT BETWEEN TRAINING CENTRE OF TRADE AND INDUSTRY MV (BWMV) AND REGIONAL ASSOSSIATIONS OF EMPLOYERS OF UKRAINE","Partnership Project between Training Centre of Trade and Industry MV (BWMV) and Regional Assossiations of Employers of Ukraine","25010","Business policy and administration","II.5. Business & Other Services","Regional employers' organisations are strengthened as social partners and contribute to the competitiveness of SMEs in Ukraine.","","0","0","0","2","0","","","","0","0","0","0",".060338","Current Prices (USD millions)",".000000",".060300","","3","0.060338"
"5","225","15160","11","20000","A","115","B01","2019","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019007513","201974229","Angola","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","HUMAN RIGHTS IN AREAS WITH DIAMOND INDUSTRIES IN ANGOLA","Human Rights in areas with diamond industries in Angola","15160","Human rights","I.5.a. Government & Civil Society-general","Human Rights in areas with diamond industries in Angola","","1","2","2","","0","","","","0","0","0","0",".817195","Current Prices (USD millions)",".000000",".817200","","1","0.817195"
"5","228","13020","11","20000","A","115","B01","2019","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019006840","201929272","Burundi","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","SUPPORTING SINGLE MOTHERS IN BUJUMBURA","Supporting single mothers in Bujumbura","13020","Reproductive health care","I.3. Population Policies/Programmes & Reproductive Health","Supporting single mothers in Bujumbura","","2","0","0","","1","","","","0","0","0","0",".258592","Current Prices (USD millions)",".000000",".258600","","1","0.258592"
"5","229","15160","11","20000","A","115","B01","2019","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019007056","201931922","Cameroon","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","LEGAL ADVICE AND AID FOR DISADVANTAGED COMMUNITIES IN YAGOUA DIOCESE","Legal advice and aid for disadvantaged communities in Yagoua Diocese","15160","Human rights","I.5.a. Government & Civil Society-general","Legal advice and aid for disadvantaged communities in Yagoua Diocese","","2","0","2","","0","","","","0","0","0","0",".147767","Current Prices (USD millions)",".000000",".147800","","1","0.147767"
