"DONOR","RECIPIENT","SECTOR","FLOW","CHANNEL","AMOUNTTYPE","FLOWTYPE","AIDTYPE","YEAR","Donor Name","Donor Agency","OECD ID","Donor Project ID","Recipient Name","Region","Income Group","Channel of Delivery Code","Channel of Delivery Name","Category Code","Category Name","FinanceType Code","FinanceType Name","BiMulti Code","Type of Aid Code","Type of Aid Name","Short Description","Project title","Purpose Code","Purpose Name","Sector","Long Description","SDG Focus","Gender equality","Environment","PDGG","Trade Development","RMNCH","DRR","Nutrition","Disability","Biodiversity","Climate Mitigation","Climate Adaptation","Desertification","Amount","Amount Type","Amount Tied USD million","Amount Untied USD million","Amount Partially Untied USD million","Nature of Submission","Value"
"5","358","11330","11","50000","A","112","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018007181","201806009_2181_11330","Mexico","Caribbean & Central America","UMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","EXTENSION AND UPGRADING OF PROFESSIONAL TRAINING POSSIBILITIES FOR MARGINALIZED YOUTH AND YOUNG ADULTS IN SALTILLO (MEXIKO) BY INTRODUCING THE DUAL TR","Extension and upgrading of professional training possibilities for marginalized youth and young adults in Saltillo (Mexiko) by introducing the dual tr","11330","Vocational training","I.1.c. Secondary Education","Extension and upgrading of professional training possibilities for marginalized youth and young adults in Saltillo (Mexiko) by introducing the dual tr","","0","0","1","","0","","","","0","0","0","0","1.097604","Current Prices (USD millions)",".000000","1.243700","","1","1.097604"
"5","218","25010","11","20000","A","112","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018002409","201510163","South Africa","South of Sahara","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","VOCATIONAL TRAINING PARTNERSHIP BETWEEN KREISHANDWERKERSCHAFT STEINFURT-WARENDORF AND UMFOLOZI COLLEGE, RICHARDS BAY, SOUTH AFRICA","Vocational Training Partnership between Kreishandwerkerschaft Steinfurt-Warendorf and uMfolozi College, Richards Bay, South Africa","25010","Business policy and administration","II.5. Business & Other Services","The employment opportunities for graduates of education and training courses of uMfolozi TVET College have increased.","","0","0","0","2","0","","","","0","0","0","0",".332704","Current Prices (USD millions)",".000000",".870900","","3","0.332704"
"5","218","25010","11","20000","A","112","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018003315","201610245","South Africa","South of Sahara","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","VOCATIONAL TRAINING PARTNERSHIP BETWEEN HANDWERKSKAMMER ERFURT AND TVET FACILITIES IN SOUTH AFRICA","Vocational Training Partnership between Handwerkskammer Erfurt and TVET Facilities in South Africa","25010","Business policy and administration","II.5. Business & Other Services","The qualifications and employment opportunities of graduates of vocational education and training in the region are improved in selected trades.","","0","0","0","2","0","","","","0","0","0","0",".295055","Current Prices (USD millions)",".000000",".000000","","3","0.295055"
"5","64","12110","11","50000","A","112","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018007085","201806009_0461_12110","Bosnia and Herzegovina","Europe","UMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","IMPROVED ACCESS TO QUALITATIVE TRAUMASENSITIVE HEALTH-CARE SERVICES FOR WOMEN AND GIRLS AFFECTED BY SGBV IN CONFLICT-AFFECTED AND POST-CONFLICT COUNTR","Improved access to qualitative traumasensitive health-care services for women and girls affected by SGBV in conflict-affected and post-conflict countr","12110","Health policy and administrative management","I.2.a. Health, General","Improved access to qualitative traumasensitive health-care services for women and girls affected by SGBV in conflict-affected and post-conflict countr","","2","0","1","","0","","","","0","0","0","0",".194626","Current Prices (USD millions)",".000000","1.929200","","1","0.194626"
"5","57","23110","11","50000","A","112","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018007045","201798396_0001","Kosovo","Europe","UMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","A MULTI-ACTOR PARTNERSHIP FOR THE ENERGY TRANSITION IN KOSOVO","A Multi-Actor Partnership for the Energy Transition in Kosovo","23110","Energy policy and administrative management","II.3.a. Energy Policy","A Multi-Actor Partnership for the Energy Transition in Kosovo","","0","2","0","","0","","","","0","1","1","0",".123923","Current Prices (USD millions)",".000000",".000000","","3","0.123923"
"5","229","14032","11","50000","A","112","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018006819","201706019_0080","Cameroon","South of Sahara","LMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PROJECT WATER, HYGIENE AND HEALTH CARE AT THE TECHNICAL HIGH SCHOOL IN K+KEM.","Project water, hygiene and health care at the Technical High School in KTkem.","14032","Basic sanitation","I.4. Water Supply & Sanitation","Project water, hygiene and health care at the Technical High School in KTkem.","","1","0","0","","1","","","","0","0","0","0",".024674","Current Prices (USD millions)",".000000",".000000","","3","0.024674"
"5","236","43040","11","20000","A","112","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018003923","201673862","Benin","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","INTEGRATED COMMUNAL DEVELOPMENT AND SUPPORT OF FOOD SECURITY SYSTEMS AND THE ADAPTATION TO CLIMATE CHANGE","Integrated communal development and support of food security systems and the adaptation to climate change","43040","Rural development","IV.2. Other Multisector","Integrated communal development and support of food security systems and the adaptation to climate change","","1","2","2","","0","","","","0","0","2","0",".093675","Current Prices (USD millions)",".000000",".000000","","3","0.093675"
"5","236","43040","11","20000","A","112","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018003377","201626050","Benin","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","IMPROVING OF GENERAL AND SANITARY LIFE CONDITIONS OF SMALL FARMERS AND ORGANIZATION OF SOCIAL STRUCTURE IN BENIN","Improving of general and sanitary life conditions of small farmers and organization of social structure in Benin","43040","Rural development","IV.2. Other Multisector","This project is designed to empower poor men and women in Benin to improve their social and economic situation and to organize themselves. This will primarily be done in rural areasthrough activities to improve the production of small farmers and through processing of agricultural products. In addition, there will be trainings to improve health-awareness and the access to cleanwater.","","1","1","2","","1","","","","0","0","0","0",".362799","Current Prices (USD millions)",".000000",".054800","","3","0.362799"
"5","236","43040","11","20000","A","112","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018003084","201575620","Benin","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","IMPROVEMENT OF AGRICULTURAL REVENUES, EDUCATION AND HEALTH IN RURAL AREAS","Improvement of agricultural revenues, education and health in rural areas","43040","Rural development","IV.2. Other Multisector","Improvement of agricultural revenues, education and health in rural areas","","1","1","1","","1","","","","0","0","0","0",".199740","Current Prices (USD millions)",".000000",".000000","","3","0.19974"
"5","236","43040","11","20000","A","112","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018006467","201876614","Benin","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PROGRAMME FOR SOCIO-ECONOMIC TRANSFORMATION OF RURAL AREAS","Programme for socio-economic transformation of rural areas","43040","Rural development","IV.2. Other Multisector","Programme for socio-economic transformation of rural areas","","1","1","1","","0","","","","0","0","0","0",".053114","Current Prices (USD millions)",".000000",".660900","","1","0.053114"
"5","9998","14010","11","30000","A","112","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018001706","200360107","Bilateral, unspecified","Regional and Unspecified","Part I unallocated by income","30000","Global Water Partnership ","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","GLOBAL WATER PARTNERSHIP NETWORK","Global Water Partnership Network","14010","Water sector policy and administrative management","I.4. Water Supply & Sanitation","Global strengthening of integrated attempts for lasting water resource management","","1","1","1","","0","","","","0","0","1","0",".413077","Current Prices (USD millions)",".000000",".000000","","3","0.413077"
"5","71","31120","11","20000","A","112","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018003667","201632264","Albania","Europe","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","INTEGRATED RURAL DEVELOPMENT IN THE AREA OF SAPE DIOCESE IN ALBANIA","Integrated rural development in the area of Sape Diocese in Albania","31120","Agricultural development","III.1.a. Agriculture","Integrated rural development in the area of Sape Diocese in Albania","","1","2","0","0","0","","","","2","0","0","0",".215036","Current Prices (USD millions)",".000000",".000000","","3","0.215036"
"5","86","13020","11","20000","A","112","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018002989","201566769","Belarus","Europe","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","IMPROVEMENT OF LIVING CONDITIONS AND ECONOMIC SUSTAINABILITY OF VULNERABLE FAMILIES","Improvement of living conditions and economic sustainability of vulnerable families","13020","Reproductive health care","I.3. Population Policies/Programmes & Reproductive Health","Improvement of living conditions and economic sustainability of vulnerable families","","0","0","0","","1","","","","0","0","0","0",".111756","Current Prices (USD millions)",".000000",".000000","","3","0.111756"
"5","64","11230","11","20000","A","112","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018004909","201739531","Bosnia and Herzegovina","Europe","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","POLITICAL PARTICIPATION OF THE YOUTH IN BOSNIA AND HERZEGOVINA","Political participation of the youth in Bosnia and Herzegovina","11230","Basic life skills for adults","I.1.b. Basic Education","Political participation of the youth in Bosnia and Herzegovina","","1","0","2","","0","","","","0","0","0","0",".077186","Current Prices (USD millions)",".000000",".000000","","3","0.077186"
"5","57","43040","11","20000","A","112","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018006296","201874866","Kosovo","Europe","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","SUPPORTING SMALL FARMERS WITH EQUIPMENT AND PROMOTE RENEWABLE ENERGY","Supporting small farmers with equipment and promote renewable energy","43040","Rural development","IV.2. Other Multisector","The project supports the improvement of the agricultural activity and production of small farmers and women with equipment and goods.","","1","1","0","","0","","","","0","0","1","0",".231095","Current Prices (USD millions)",".000000",".236000","","1","0.231095"
"5","431","41030","11","50000","A","112","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018006931","201706019_0217","Brazil","South America","UMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","POVERTY REDUCTION BY PARTICIPATORY PROTECTED AREAS MANAGEMENT AND FOREST BASED ECONOMIC ACTIVITY","Poverty reduction by participatory protected areas management and forest based economic activity","41030","Biodiversity","IV.1. General Environment Protection","Poverty reduction by participatory protected areas management and forest based economic activity","","1","2","1","","0","","","","2","1","1","0",".485668","Current Prices (USD millions)",".000000",".000000","","3","0.485668"
"5","645","12261","11","50000","A","112","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018007036","201706019_3362_12261","India","South & Central Asia","LMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","MENSTRUAL HYGIENE EDUCATION FOR 4,000 SCHOOL GIRLS IN INDIA, INCLUDING DIGITAL TRAINING SUPPORT FOR TEACHERS","Menstrual hygiene education for 4,000 school girls in India, including digital training support for teachers","12261","Health education","I.2.b. Basic Health","Menstrual hygiene education for 4,000 school girls in India, including digital training support for teachers","","2","0","1","","1","","","","0","0","0","0",".058464","Current Prices (USD millions)",".000000",".000000","","3","0.058464"
"5","645","12261","11","50000","A","112","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018007237","201806009_3362_12261","India","South & Central Asia","LMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","WASH-PROGRAMME IN TAMIL NADU (INDIA) - AWARENESS CREATION AND IMPROVEMENT OF WASH-INFRASTRUCTURE (TOILETTES/DRINKINGWATER) AT SCHOOLS","WASH-Programme in Tamil Nadu (India) - Awareness Creation and Improvement of WASH-Infrastructure (Toilettes/Drinkingwater) at Schools","12261","Health education","I.2.b. Basic Health","WASH-Programme in Tamil Nadu (India) - Awareness Creation and Improvement of WASH-Infrastructure (Toilettes/Drinkingwater) at Schools","","2","0","1","","1","","","","0","0","0","0",".129824","Current Prices (USD millions)",".000000",".177000","","1","0.129824"
"5","645","12261","11","50000","A","112","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018006696","201606003_0135","India","South & Central Asia","LMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","COMMUNITY-BASED PRIMARY HEALTHCARE ACTIVITIES NAGALAND, INDIA","Community-based primary healthcare activities Nagaland, India","12261","Health education","I.2.b. Basic Health","Community-based primary healthcare activities Nagaland, India","","1","0","0","","0","","","","0","0","0","0",".095598","Current Prices (USD millions)",".000000",".000000","","3","0.095598"
"5","9998","43030","11","30000","A","112","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018001960","201379890","Bilateral, unspecified","Regional and Unspecified","Part I unallocated by income","30000","Cities Alliance","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","CITIES ALLIANCE","Cities Alliance","43030","Urban development and management","IV.2. Other Multisector","Launching of the following focused sectoral programs - Economic Growth, Gender, Resilience, Habitat and supplemented by additional regionally focuses programs","","1","1","1","","0","","","","0","1","1","0",".531099","Current Prices (USD millions)",".000000",".289200","","3","0.531099"
"5","431","41020","11","50000","A","112","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018006930","201706019_0216","Brazil","South America","UMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PROTECTION OF THE NATURAL RESOURCES OF THE RAINFOREST AND SECURING THE WAY OF LIFE WHILE RESPECTING SOCIAL AND ENVIRONMENTAL RIGHTS IN THE AMAZON","Protection of the natural resources of the rainforest and securing the way of life while respecting social and environmental rights in the Amazon","41020","Biosphere protection","IV.1. General Environment Protection","Protection of the natural resources of the rainforest and securing the way of life while respecting social and environmental rights in the Amazon","","1","2","1","","0","","","","1","0","1","0",".087065","Current Prices (USD millions)",".000000",".000000","","3","0.087065"
"5","64","11330","11","20000","A","112","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018004565","201730902","Bosnia and Herzegovina","Europe","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","VOCATIONAL TRAINING IN SMALL-SCALE AGRICULTURE IN NORTHERN BOSNIA","Vocational training in small-scale agriculture in Northern Bosnia","11330","Vocational training","I.1.c. Secondary Education","Vocational training in small-scale agriculture in Northern Bosnia","","1","1","0","","0","","","","1","0","0","0",".063732","Current Prices (USD millions)",".000000",".000000","","3","0.063732"
"5","57","11120","11","20000","A","112","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018005955","201833433","Kosovo","Europe","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","EXTENSION OF MULTIPURPOSE HALL OF SECONDARY SCHOOL IN PRIZREN, KOSOVO","Extension of multipurpose hall of secondary school in Prizren, Kosovo","11120","Education facilities and training","I.1.a. Education, Level Unspecified","Extension of multipurpose hall of secondary school in Prizren, Kosovo","","1","0","2","","0","","","","0","0","0","0",".354066","Current Prices (USD millions)",".000000",".401300","","1","0.354066"
"5","85","73010","11","20000","A","112","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018005760","201831486","Ukraine","Europe","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","SOCIAL INTEGRATION OF INTERNALLY DISPLACED PERSONS IN EASTERN UKRAINE","Social integration of internally displaced persons in Eastern Ukraine","73010","Immediate post-emergency reconstruction and rehabilitation","VIII.2. Reconstruction Relief & Rehabilitation","Social integration of internally displaced persons in Eastern Ukraine","","1","0","2","","0","","","","0","0","0","0",".472088","Current Prices (USD millions)",".000000","1.026800","","1","0.472088"
"5","89","25010","11","20000","A","112","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018001726","201110089","Europe, regional","Europe","Part I unallocated by income","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PARTNERSHIP PROJECT BETWEEN THE CHAMBER OF CRAFTS KOBLENZ  AND CRAFT ORGANIZATIONS IN THE BALKANS","Partnership project between the Chamber of Crafts Koblenz  and craft organizations in the Balkans","25010","Business policy and administration","II.5. Business & Other Services","Efficient and effective networked craft organizations in Southeastern Europe contribute to improving the business environment for SMEs, in particular for women, young people and entrepreneurs in the craft.","","0","0","0","2","0","","","","0","0","0","0",".059011","Current Prices (USD millions)",".000000",".000000","","3","0.059011"
"5","85","15220","11","20000","A","112","B01","2018","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018004173","201676683","Ukraine","Europe","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PREVENTION OF GENDER BASED VIOLENCE, HUMAN TRAFFICKING AND CHILDREN RIGHTS VIOLENCE","Prevention of gender based violence, human trafficking and children rights violence","15220","Civilian peace-building, conflict prevention and resolution","I.5.b. Conflict, Peace & Security","Prevention of gender based violence, human trafficking and children rights violence","","1","0","2","","0","","","","0","0","0","0",".102936","Current Prices (USD millions)",".000000",".000000","","3","0.102936"
