"DONOR","RECIPIENT","SECTOR","FLOW","CHANNEL","AMOUNTTYPE","FLOWTYPE","AIDTYPE","YEAR","Donor Name","Donor Agency","OECD ID","Donor Project ID","Recipient Name","Region","Income Group","Channel of Delivery Code","Channel of Delivery Name","Category Code","Category Name","FinanceType Code","FinanceType Name","BiMulti Code","Type of Aid Code","Type of Aid Name","Short Description","Project title","Purpose Code","Purpose Name","Sector","Long Description","SDG Focus","Gender equality","Environment","PDGG","Trade Development","RMNCH","DRR","Nutrition","Disability","Biodiversity","Climate Mitigation","Climate Adaptation","Desertification","Amount","Amount Type","Amount Tied USD million","Amount Untied USD million","Amount Partially Untied USD million","Nature of Submission","Value"
"5","228","43040","11","20000","A","115","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006563","201776871","Burundi","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","YOUTH EMPOWERMENT PROJECT 2018-2020","Youth Empowerment Project 2018-2020","43040","Rural development","IV.2. Other Multisector","The aim of the present project is to enable disadvantaged Burundian youths to be self-confident, qualified and productive people who contribute to a peaceful future and a stable country through training in the fields of civil rights, agriculture and entrepreneurship.","","1","1","1","","0","","","","0","0","1","0",".574907","Current Prices (USD millions)",".000000",".574900","","1","0.574907"
"5","229","12220","11","20000","A","115","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005888","201731819","Cameroon","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","STRENGTHENING BASIC HEALTH CARE SERVICES IN ADAMAOUA PROVINCE, CAMEROON","Strengthening basic health care services in Adamaoua province, Cameroon","12220","Basic health care","I.2.b. Basic Health","Strengthening basic health care services in Adamaoua province, Cameroon","","1","0","1","","1","","","","0","0","0","0",".152181","Current Prices (USD millions)",".000000",".152200","","1","0.152181"
"5","229","12220","11","20000","A","115","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006532","201776517","Cameroon","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","BASIC HEALTH WORK IN RURAL AREAS OF CAMEROON","Basic health work in rural areas of Cameroon","12220","Basic health care","I.2.b. Basic Health","The project contributes to the improvement of the health situation in rural communities in Cameroon. Community owned Primary Health Centres are strengthened, local health workers trained and outreach campaigns implemented in the project communities. A special focus lies on health services to pregnant women, infants and mothers.","","1","0","0","","1","","","","0","0","0","0",".456544","Current Prices (USD millions)",".000000",".456500","","1","0.456544"
"5","218","11330","11","20000","A","115","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005821","201731124","South Africa","South of Sahara","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","INCOME GENERATION FOR VULNERABLE URBAN BASED REFUGEE AND SOUTH AFRICAN WOMEN IN PRETORIA AND JOHANNESBURG","Income generation for vulnerable urban based refugee and South African women in Pretoria and Johannesburg","11330","Vocational training","I.1.c. Secondary Education","Income generation for vulnerable urban based refugee and South African women in Pretoria and Johannesburg","","1","0","0","","0","","","","0","0","0","0",".432871","Current Prices (USD millions)",".000000",".432900","","1","0.432871"
"5","218","11330","11","20000","A","115","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005981","201732742","South Africa","South of Sahara","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","VOCATIONAL TRAINING OF MARGINALIZED YOUTH IN THABO AND MOTHEO DISTRICT, SOUTH AFRICA","Vocational Training of marginalized youth in Thabo and Motheo District, South Africa","11330","Vocational training","I.1.c. Secondary Education","Vocational Training of marginalized youth in Thabo and Motheo District, South Africa","","1","0","0","","0","","","","0","0","0","0",".118363","Current Prices (USD millions)",".000000",".118400","","1","0.118363"
"5","218","11330","11","20000","A","115","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006124","201739150","South Africa","South of Sahara","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","TRAINING OF EDUCATORS AND PROMOTION OF PRESCHOOL EDUCATION IN INFORMAL SETTLEMENTS IN GREATER CAPE TOWN, SOUTH AFRICA","Training of educators and promotion of preschool education in informal settlements in greater Cape Town, South Africa","11330","Vocational training","I.1.c. Secondary Education","Training of educators and promotion of preschool education in informal settlements in greater Cape Town, South Africa","","2","0","0","","0","","","","0","0","0","0",".214181","Current Prices (USD millions)",".000000",".214200","","1","0.214181"
"5","218","15150","11","20000","A","115","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006561","201776848","South Africa","South of Sahara","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","BUILDING AND STRENGTHENING OF A SOCIAL JUSTICE MOVEMENT IN SOUTH AFRICA, CONT.","Building and Strengthening of a Social Justice Movement in South Africa, Cont.","15150","Democratic participation and civil society","I.5.a. Government & Civil Society-general","Building and Strengthening of a Social Justice Movement in South Africa, Cont.","","2","0","2","","0","","","","0","0","0","0",".986360","Current Prices (USD millions)",".000000",".986400","","1","0.98636"
"5","218","15150","11","20000","A","115","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005971","201732643","South Africa","South of Sahara","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","SUPPORTING THE PARTICIPATION OF GRASSROOT ORGANISATIONS IN SETTLEMENT DEVELOPMENT PROCESSES IN URBAN SLUM AREAS IN SOUTH AFRICA","Supporting the participation of grassroot organisations in settlement development processes in urban slum areas in South Africa","15150","Democratic participation and civil society","I.5.a. Government & Civil Society-general","Supporting the participation of grassroot organisations in settlement development processes in urban slum areas in South Africa","","1","0","2","","0","","","","0","0","0","0",".298726","Current Prices (USD millions)",".000000",".298700","","1","0.298726"
"5","218","15150","11","20000","A","115","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006381","201774975","South Africa","South of Sahara","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","REALIZING PRO-POOR AGRARIAN TRANSFORMATION FOR FOOD SOVEREIGNTY AND THE IMPROVEMENT OF LIVELIHOODS","Realizing pro-poor agrarian transformation for food sovereignty and the improvement of livelihoods","15150","Democratic participation and civil society","I.5.a. Government & Civil Society-general","Realizing pro-poor agrarian transformation for food sovereignty and the improvement of livelihoods","","1","1","2","","0","","","","1","0","1","0",".417089","Current Prices (USD millions)",".000000",".417100","","1","0.417089"
"5","218","15150","11","20000","A","115","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006251","201773670","South Africa","South of Sahara","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","STRENGTHENING OF COMMUNITY DEVELOPMENT AND TRAINING PROGRAMMES","Strengthening of Community Development and Training Programmes","15150","Democratic participation and civil society","I.5.a. Government & Civil Society-general","Strengthening of Community Development and Training Programmes","","1","0","2","","0","","","","0","0","0","0",".185999","Current Prices (USD millions)",".000000",".186000","","1","0.185999"
"5","218","15150","11","20000","A","115","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006516","201776350","South Africa","South of Sahara","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","TOWARDS EQUITY, JUSTICE AND DIGNITY, CONT.","Towards equity, justice and dignity, cont.","15150","Democratic participation and civil society","I.5.a. Government & Civil Society-general","Inequality and poverty is reduced in the uMgungunlovu District of KwaZulu-Natal, through the support for marginalised groups to organise and build their own movements and take action at local and national levels to achieve their development and social justice goals.","","2","0","2","","0","","","","0","0","0","0",".789088","Current Prices (USD millions)",".000000",".789100","","1","0.789088"
"5","218","15160","11","20000","A","115","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006517","201776368","South Africa","South of Sahara","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","ENABLING THE POOR AND VULNERABLE TO RESIST EXCLUSION AND INEQUALITY, CONTINUATION","Enabling the poor and vulnerable to resist exclusion and inequality, continuation","15160","Human rights","I.5.a. Government & Civil Society-general","Enabling the poor and vulnerable to resist exclusion and inequality, continuation","","2","0","2","","0","","","","0","0","0","0",".394544","Current Prices (USD millions)",".000000",".394500","","1","0.394544"
"5","57","15160","11","50000","A","115","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006853","201706019_0005","Kosovo","Europe","UMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","EMPOWER WOMEN TO ACT - HOLISTIC SUPPORT TO WOMEN AFFECTED BY SGBV IM KOSOVO","Empower Women to Act - holistic support to women affected by SGBV im Kosovo","15160","Human rights","I.5.a. Government & Civil Society-general","Empower Women to Act - holistic support to women affected by SGBV im Kosovo","","2","0","2","","0","","","","0","0","0","0",".482747","Current Prices (USD millions)",".000000",".482700","","1","0.482747"
"5","63","16010","11","50000","A","115","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006852","201706019_0004","Serbia","Europe","UMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","SOCIETAL INCLUSION OF ROMA IN SERBIA","Societal inclusion of Roma in Serbia","16010","Social Protection","I.6. Other Social Infrastructure & Services","Societal inclusion of Roma in Serbia","","0","0","0","","0","","","","0","0","0","0",".333766","Current Prices (USD millions)",".000000",".333800","","1","0.333766"
"5","228","15160","11","50000","A","115","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006943","201706019_0095","Burundi","South of Sahara","LDCs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","SOCIAL AND ECONOMIC INTEGRATION OF OF EX-COMBATANTS INTO CIVIL SOCIETY","Social and Economic Integration of of Ex-Combatants into civil society","15160","Human rights","I.5.a. Government & Civil Society-general","Social and Economic Integration of of Ex-Combatants into civil society","","1","0","2","","0","","","","0","0","0","0",".542188","Current Prices (USD millions)",".000000",".542200","","1","0.542188"
"5","235","43040","11","20000","A","115","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005485","201709922","Democratic Republic of the Congo","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","AGRO-ECOLOGICAL REGIONAL DEVELOPMENT PROGRAM FOR MIDDLE AND SMALL SCALE FARMERS.","Agro-ecological Regional Development Program for middle and small scale farmers.","43040","Rural development","IV.2. Other Multisector","Teh present project is a comprehensive 5 year agricultural-ecological program in the province of Congo-Central which aims at increasing production from agriculture, cattle and beekeeping, increasing the beneficiaries income and improving their livelihood and at protecting natural resources like soils and forests.","","1","2","0","","0","","","","1","1","1","0","2.029084","Current Prices (USD millions)",".000000","2.029100","","1","2.029084"
"5","235","43040","11","20000","A","115","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006303","201774199","Democratic Republic of the Congo","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","TOWARDS GUARANTEEING THE FOOD AND LAND SECURITY OF INDIGENOUS HOUSEHOLDS IN EASTERN DR CONGO","Towards guaranteeing the food and land security of indigenous households in eastern DR Congo","43040","Rural development","IV.2. Other Multisector","The aim of this project is to improve the situation of the marginalized population group of the Bambuti in Eastern Congo. This is to be achieved by increasing their daily income, by helping them to get long-term access to agricultural land and by teaching functional literacy courses.","","1","1","0","","0","","","","0","0","0","0",".180363","Current Prices (USD millions)",".000000",".180400","","1","0.180363"
"5","235","43040","11","20000","A","115","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017003318","201501295","Democratic Republic of the Congo","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","INTEGRATES MULTISECTORAL FOOD SECURITY PROGRAMME FOR THE RURAL POPULATION ON THE HIGH PLAIN OF MINEMBWE IN DR CONGO","Integrates multisectoral food security programme for the rural population on the high plain of Minembwe in DR Congo","43040","Rural development","IV.2. Other Multisector","Integrated multisectoral food security for the rural population on the high plain of Minembwe","","1","0","0","","0","","","","0","0","0","0",".058492","Current Prices (USD millions)",".000000",".058500","","3","0.058492"
"5","235","11320","11","20000","A","115","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006016","201733096","Democratic Republic of the Congo","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","IMPROVING SECONDARY EDUCATION OF INTERNAL DISPLACED YOUTH IN MWESO, DR CONGO","Improving secondary education of internal displaced youth in Mweso, DR Congo","11320","Upper Secondary Education (modified and includes data from 11322)","I.1.c. Secondary Education","Improving secondary education of internal displaced youth in Mweso, DR Congo","","2","0","1","","0","","","","0","0","0","0",".334799","Current Prices (USD millions)",".000000",".334800","","1","0.334799"
"5","248","16040","11","20000","A","115","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006037","201733302","Kenya","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","ENHANCING THE CAPACITY OF THE URBAN POOR IN NAIROBI FOR PARTICIPATORY GOVERNANCE THROUGH COMMUNITY ORGANIZATION AND TRAINING, KENYA","Enhancing the capacity of the urban poor in Nairobi for participatory governance through community organization and training, Kenya","16040","Low-cost housing","I.6. Other Social Infrastructure & Services","Enhancing the capacity of the urban poor in Nairobi for participatory governance through community organization and training, Kenya","","0","0","2","","0","","","","0","0","0","0",".383271","Current Prices (USD millions)",".000000",".383300","","1","0.383271"
"5","248","16040","11","20000","A","115","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006002","201732957","Kenya","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","SUPPORTING CITIZEN PARTICIPATION OF URBAN GRASSROOT COMMUNITIES FOR THE IMPROVEMENT AND SECURITY OF LIVING CONDITIONS IN KISUMU, KENYA","Supporting citizen participation of urban grassroot communities for the improvement and security of living conditions in Kisumu, Kenya","16040","Low-cost housing","I.6. Other Social Infrastructure & Services","Supporting citizen participation of urban grassroot communities for the improvement and security of living conditions in Kisumu, Kenya","","1","0","2","","0","","","","0","0","0","0",".225454","Current Prices (USD millions)",".000000",".225500","","1","0.225454"
"5","255","31182","11","20000","A","115","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005798","201730894","Mali","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","AGRICULTURAL RESEARCH ON ADOPTED TECHNIQUES FOR SUSTAINABLE SMALL SCALE FARMING AND FOOD SUPPLY IN MALI","Agricultural research on adopted techniques for sustainable small scale farming and food supply in Mali","31182","Agricultural research","III.1.a. Agriculture","Agricultural research on adopted techniques for sustainable small scale farming and food supply in Mali","","1","2","1","0","0","","","","2","0","2","2",".439635","Current Prices (USD millions)",".000000",".439600","","1","0.439635"
"5","261","15130","11","20000","A","115","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005987","201732809","Nigeria","South of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","DEMOCRACY AND HUMAN RIGHTS PROJECT IN IBADAN ARCHDIOCESE, NIGERIA","Democracy and Human Rights Project in Ibadan Archdiocese, Nigeria","15130","Legal and judicial development","I.5.a. Government & Civil Society-general","Democracy and Human Rights Project in Ibadan Archdiocese, Nigeria","","1","0","2","","0","","","","0","0","0","0",".360726","Current Prices (USD millions)",".000000",".360700","","1","0.360726"
"5","269","31120","11","20000","A","115","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005818","201731090","Senegal","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","INTEGRATED PROJECT TO SECURE FOOD SUPPLY AND CLIMATE PROTECTION IN THE KAOLACK REGION OF SENEGAL","Integrated project to secure food supply and climate protection in the Kaolack region of Senegal","31120","Agricultural development","III.1.a. Agriculture","Integrated project to secure food supply and climate protection in the Kaolack region of Senegal","","1","1","2","0","0","","","","1","0","2","0",".450907","Current Prices (USD millions)",".000000",".450900","","1","0.450907"
"5","272","15153","11","20000","A","115","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006250","201773662","Sierra Leone","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","RADIO WORK TO STIMULATE CIVIC PARTICIPATION IN DEMOCRACY AND HUMAN RIGHTS","Radio work to stimulate civic participation in democracy and human rights","15153","Media and free flow of information","I.5.a. Government & Civil Society-general","Radio work to stimulate civic participation in democracy and human rights with special focus on large scale land acquisition","","1","1","2","","0","","","","0","0","0","0",".281817","Current Prices (USD millions)",".000000",".281800","","1","0.281817"
"5","218","11330","11","50000","A","115","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017007017","201706019_0169","South Africa","South of Sahara","UMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","SNACK-BAR FOR HEALTHY NUTRITION","Snack-Bar for healthy nutrition","11330","Vocational training","I.1.c. Secondary Education","Snack-Bar for healthy nutrition","","1","0","0","","0","","","","0","0","0","0",".037495","Current Prices (USD millions)",".000000",".037500","","8","0.037495"
"5","71","11230","11","20000","A","115","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005614","201726223","Albania","Europe","UMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","COMMUNITY BASED WORK WITH CHILDREN AND YOUTH IN ALBANIA","Community based work with children and youth in Albania","11230","Basic life skills for adults","I.1.b. Basic Education","Strenghening of community-based child and youth work in Albania. The formal and informal life skills of children and adolescents and their parents and relatives remains the core of the project.The establishment of networks with children's rights organizations and other actors in youth welfare work, as well as a sustainable safeguarding of the achievements from the two pre-phases, will be focussed on by strengthening the lobby and advocacy work.","","1","1","1","","0","","","","0","0","0","0",".708488","Current Prices (USD millions)",".000000",".708500","","1","0.708488"
